implementation,byte_value,time_ns,sample_id
Safe (PyCryptodome),165,2352.4,38
Vulnerable (Naive),165,23925.6,39
Safe (PyCryptodome),165,3053.2,39
Vulnerable (Naive),165,18792.0,40
Safe (PyCryptodome),165,2708.8,40
Vulnerable (Naive),165,40284.6,41
Safe (PyCryptodome),165,2428.0,41
Vulnerable (Naive),165,40944.6,42
Safe (PyCryptodome),165,2601.0,42
Vulnerable (Naive),165,22954.0,43
Safe (PyCryptodome),165,2068.8,43
Vulnerable (Naive),165,17520.6,44
Safe (PyCryptodome),165,2213.8,44
Vulnerable (Naive),165,38008.4,45
Safe (PyCryptodome),165,6501.6,45
Vulnerable (Naive),165,43360.2,46
Safe (PyCryptodome),165,7476.0,46
Vulnerable (Naive),165,49473.8,47
Safe (PyCryptodome),165,3434.8,47
Vulnerable (Naive),165,34734.4,48
Safe (PyCryptodome),165,4863.0,48
Vulnerable (Naive),165,56998.6,49
Safe (PyCryptodome),165,3077.8,49
Vulnerable (Naive),166,28627.0,0
Safe (PyCryptodome),166,2737.0,0
Vulnerable (Naive),166,30034.0,1
Safe (PyCryptodome),166,4347.8,1
Vulnerable (Naive),166,59550.2,2
Safe (PyCryptodome),166,3828.8,2
Vulnerable (Naive),166,37205.4,3
Safe (PyCryptodome),166,6550.0,3
Vulnerable (Naive),166,49734.2,4
Safe (PyCryptodome),166,3322.6,4
Vulnerable (Naive),166,29946.8,5
Safe (PyCryptodome),166,2299.6,5
Vulnerable (Naive),166,23609.2,6
Safe (PyCryptodome),166,2425.2,6
Vulnerable (Naive),166,25158.2,7
Safe (PyCryptodome),166,6764.2,7
Vulnerable (Naive),166,23450.8,8
Safe (PyCryptodome),166,2402.6,8
Vulnerable (Naive),166,27129.6,9
Safe (PyCryptodome),166,7206.6,9
Vulnerable (Naive),166,53804.0,10
Safe (PyCryptodome),166,6286.2,10
Vulnerable (Naive),166,28479.6,11
Safe (PyCryptodome),166,3718.4,11
Vulnerable (Naive),166,58241.4,12
Safe (PyCryptodome),166,3151.8,12
Vulnerable (Naive),166,28748.8,13
Safe (PyCryptodome),166,2259.8,13
Vulnerable (Naive),166,31361.2,14
Safe (PyCryptodome),166,2690.0,14
Vulnerable (Naive),166,39725.4,15
Safe (PyCryptodome),166,3234.4,15
Vulnerable (Naive),166,33805.6,16
Safe (PyCryptodome),166,3081.6,16
Vulnerable (Naive),166,30598.0,17
Safe (PyCryptodome),166,3190.6,17
Vulnerable (Naive),166,22054.2,18
Safe (PyCryptodome),166,2458.4,18
Vulnerable (Naive),166,33249.2,19
Safe (PyCryptodome),166,3222.2,19
Vulnerable (Naive),166,40734.2,20
Safe (PyCryptodome),166,7937.0,20
Vulnerable (Naive),166,50319.8,21
Safe (PyCryptodome),166,2758.4,21
Vulnerable (Naive),166,28646.4,22
Safe (PyCryptodome),166,2764.2,22
Vulnerable (Naive),166,23871.4,23
Safe (PyCryptodome),166,5252.0,23
Vulnerable (Naive),166,56289.2,24
Safe (PyCryptodome),166,2885.8,24
Vulnerable (Naive),166,18494.0,25
Safe (PyCryptodome),166,3222.0,25
Vulnerable (Naive),166,48022.4,26
Safe (PyCryptodome),166,3277.4,26
Vulnerable (Naive),166,16090.4,27
Safe (PyCryptodome),166,3107.2,27
Vulnerable (Naive),166,36694.6,28
Safe (PyCryptodome),166,2750.2,28
Vulnerable (Naive),166,43898.4,29
Safe (PyCryptodome),166,3917.2,29
Vulnerable (Naive),166,46481.0,30
Safe (PyCryptodome),166,2907.6,30
Vulnerable (Naive),166,52157.2,31
Safe (PyCryptodome),166,3814.4,31
Vulnerable (Naive),166,43717.6,32
Safe (PyCryptodome),166,2537.2,32
Vulnerable (Naive),166,19833.8,33
Safe (PyCryptodome),166,2491.8,33
Vulnerable (Naive),166,24663.4,34
Safe (PyCryptodome),166,2553.4,34
Vulnerable (Naive),166,31254.4,35
Safe (PyCryptodome),166,3406.8,35
Vulnerable (Naive),166,25337.2,36
Safe (PyCryptodome),166,2292.4,36
Vulnerable (Naive),166,37726.4,37
Safe (PyCryptodome),166,4884.8,37
Vulnerable (Naive),166,34615.0,38
Safe (PyCryptodome),166,7907.2,38
Vulnerable (Naive),166,60942.8,39
Safe (PyCryptodome),166,4604.6,39
Vulnerable (Naive),166,22793.8,40
Safe (PyCryptodome),166,2525.0,40
Vulnerable (Naive),166,30535.0,41
Safe (PyCryptodome),166,3248.4,41
Vulnerable (Naive),166,28448.8,42
Safe (PyCryptodome),166,3507.2,42
Vulnerable (Naive),166,14308.0,43
Safe (PyCryptodome),166,4292.2,43
Vulnerable (Naive),166,46194.4,44
Safe (PyCryptodome),166,2543.4,44
Vulnerable (Naive),166,77980.2,45
Safe (PyCryptodome),166,3220.4,45
Vulnerable (Naive),166,20408.8,46
Safe (PyCryptodome),166,7220.2,46
Vulnerable (Naive),166,36935.4,47
Safe (PyCryptodome),166,4211.8,47
Vulnerable (Naive),166,36056.8,48
Safe (PyCryptodome),166,2455.8,48
Vulnerable (Naive),166,55222.8,49
Safe (PyCryptodome),166,2498.4,49
Vulnerable (Naive),167,58607.0,0
Safe (PyCryptodome),167,5722.0,0
Vulnerable (Naive),167,56373.4,1
Safe (PyCryptodome),167,3849.8,1
Vulnerable (Naive),167,40041.8,2
Safe (PyCryptodome),167,2879.0,2
Vulnerable (Naive),167,47953.4,3
Safe (PyCryptodome),167,6156.2,3
Vulnerable (Naive),167,37077.4,4
Safe (PyCryptodome),167,4603.0,4
Vulnerable (Naive),167,28058.6,5
Safe (PyCryptodome),167,2426.6,5
Vulnerable (Naive),167,20137.8,6
Safe (PyCryptodome),167,2478.0,6
Vulnerable (Naive),167,62010.8,7
Safe (PyCryptodome),167,3223.6,7
Vulnerable (Naive),167,46676.4,8
Safe (PyCryptodome),167,2728.4,8
Vulnerable (Naive),167,31258.2,9
Safe (PyCryptodome),167,6542.6,9
Vulnerable (Naive),167,53863.2,10
Safe (PyCryptodome),167,6419.6,10
Vulnerable (Naive),167,40253.6,11
Safe (PyCryptodome),167,2197.8,11
Vulnerable (Naive),167,39351.2,12
Safe (PyCryptodome),167,3001.2,12
Vulnerable (Naive),167,47203.2,13
Safe (PyCryptodome),167,2224.4,13
Vulnerable (Naive),167,34806.4,14
Safe (PyCryptodome),167,3430.8,14
Vulnerable (Naive),167,30640.8,15
Safe (PyCryptodome),167,2089.2,15
Vulnerable (Naive),167,40569.2,16
Safe (PyCryptodome),167,6231.8,16
Vulnerable (Naive),167,56491.2,17
Safe (PyCryptodome),167,2573.8,17
Vulnerable (Naive),167,46377.8,18
Safe (PyCryptodome),167,3125.2,18
Vulnerable (Naive),167,26556.8,19
Safe (PyCryptodome),167,3118.4,19
Vulnerable (Naive),167,34236.8,20
Safe (PyCryptodome),167,9551.4,20
Vulnerable (Naive),167,92280.6,21
Safe (PyCryptodome),167,2321.2,21
Vulnerable (Naive),167,38913.0,22
Safe (PyCryptodome),167,2154.8,22
Vulnerable (Naive),167,25989.4,23
Safe (PyCryptodome),167,2204.8,23
Vulnerable (Naive),167,14825.4,24
Safe (PyCryptodome),167,2570.4,24
Vulnerable (Naive),167,18357.2,25
Safe (PyCryptodome),167,5142.0,25
Vulnerable (Naive),167,53901.6,26
Safe (PyCryptodome),167,3781.4,26
Vulnerable (Naive),167,32405.4,27
Safe (PyCryptodome),167,5961.0,27
Vulnerable (Naive),167,65550.2,28
Safe (PyCryptodome),167,5353.4,28
Vulnerable (Naive),167,57943.4,29
Safe (PyCryptodome),167,3963.0,29
Vulnerable (Naive),167,46190.0,30
Safe (PyCryptodome),167,6358.2,30
Vulnerable (Naive),167,31554.2,31
Safe (PyCryptodome),167,4019.8,31
Vulnerable (Naive),167,35587.2,32
Safe (PyCryptodome),167,6779.2,32
Vulnerable (Naive),167,34815.6,33
Safe (PyCryptodome),167,3896.8,33
Vulnerable (Naive),167,49533.4,34
Safe (PyCryptodome),167,6752.2,34
Vulnerable (Naive),167,43284.2,35
Safe (PyCryptodome),167,3900.2,35
Vulnerable (Naive),167,40190.2,36
Safe (PyCryptodome),167,5013.8,36
Vulnerable (Naive),167,25622.6,37
Safe (PyCryptodome),167,3461.4,37
Vulnerable (Naive),167,26599.8,38
Safe (PyCryptodome),167,3401.0,38
Vulnerable (Naive),167,53342.0,39
Safe (PyCryptodome),167,3039.6,39
Vulnerable (Naive),167,49768.8,40
Safe (PyCryptodome),167,3765.4,40
Vulnerable (Naive),167,45087.8,41
Safe (PyCryptodome),167,3814.0,41
Vulnerable (Naive),167,50309.8,42
Safe (PyCryptodome),167,3640.6,42
Vulnerable (Naive),167,27563.2,43
Safe (PyCryptodome),167,2743.0,43
Vulnerable (Naive),167,23113.8,44
Safe (PyCryptodome),167,4060.4,44
Vulnerable (Naive),167,40245.6,45
Safe (PyCryptodome),167,4933.4,45
Vulnerable (Naive),167,48748.8,46
Safe (PyCryptodome),167,3032.2,46
Vulnerable (Naive),167,36934.6,47
Safe (PyCryptodome),167,4289.0,47
Vulnerable (Naive),167,46222.8,48
Safe (PyCryptodome),167,5968.0,48
Vulnerable (Naive),167,45381.2,49
Safe (PyCryptodome),167,3054.6,49
Vulnerable (Naive),168,25453.6,0
Safe (PyCryptodome),168,5006.6,0
Vulnerable (Naive),168,30050.2,1
Safe (PyCryptodome),168,2640.6,1
Vulnerable (Naive),168,46733.6,2
Safe (PyCryptodome),168,5978.0,2
Vulnerable (Naive),168,30584.8,3
Safe (PyCryptodome),168,4063.6,3
Vulnerable (Naive),168,33514.2,4
Safe (PyCryptodome),168,4081.8,4
Vulnerable (Naive),168,55086.6,5
Safe (PyCryptodome),168,5461.6,5
Vulnerable (Naive),168,34699.6,6
Safe (PyCryptodome),168,2945.2,6
Vulnerable (Naive),168,56959.6,7
Safe (PyCryptodome),168,3255.6,7
Vulnerable (Naive),168,49622.6,8
Safe (PyCryptodome),168,2955.6,8
Vulnerable (Naive),168,21117.6,9
Safe (PyCryptodome),168,4148.8,9
Vulnerable (Naive),168,27316.2,10
Safe (PyCryptodome),168,3688.2,10
Vulnerable (Naive),168,53623.8,11
Safe (PyCryptodome),168,3391.4,11
Vulnerable (Naive),168,27245.2,12
Safe (PyCryptodome),168,2279.0,12
Vulnerable (Naive),168,24166.0,13
Safe (PyCryptodome),168,2633.0,13
Vulnerable (Naive),168,38507.6,14
Safe (PyCryptodome),168,3423.2,14
Vulnerable (Naive),168,31081.0,15
Safe (PyCryptodome),168,2896.0,15
Vulnerable (Naive),168,52406.4,16
Safe (PyCryptodome),168,2880.2,16
Vulnerable (Naive),168,50048.0,17
Safe (PyCryptodome),168,2344.2,17
Vulnerable (Naive),168,38258.0,18
Safe (PyCryptodome),168,3356.2,18
Vulnerable (Naive),168,39973.6,19
Safe (PyCryptodome),168,3386.6,19
Vulnerable (Naive),168,54482.6,20
Safe (PyCryptodome),168,2874.0,20
Vulnerable (Naive),168,20842.8,21
Safe (PyCryptodome),168,2609.8,21
Vulnerable (Naive),168,56880.4,22
Safe (PyCryptodome),168,3346.2,22
Vulnerable (Naive),168,22720.4,23
Safe (PyCryptodome),168,4124.0,23
Vulnerable (Naive),168,65547.6,24
Safe (PyCryptodome),168,4043.0,24
Vulnerable (Naive),168,30383.2,25
Safe (PyCryptodome),168,2529.8,25
Vulnerable (Naive),168,28849.0,26
Safe (PyCryptodome),168,2495.0,26
Vulnerable (Naive),168,21999.4,27
Safe (PyCryptodome),168,2297.2,27
Vulnerable (Naive),168,40055.8,28
Safe (PyCryptodome),168,7106.0,28
Vulnerable (Naive),168,50622.6,29
Safe (PyCryptodome),168,4193.8,29
Vulnerable (Naive),168,58247.0,30
Safe (PyCryptodome),168,2346.8,30
Vulnerable (Naive),168,38499.0,31
Safe (PyCryptodome),168,5730.6,31
Vulnerable (Naive),168,37709.6,32
Safe (PyCryptodome),168,3207.6,32
Vulnerable (Naive),168,65489.8,33
Safe (PyCryptodome),168,6047.8,33
Vulnerable (Naive),168,42662.0,34
Safe (PyCryptodome),168,2963.4,34
Vulnerable (Naive),168,41380.0,35
Safe (PyCryptodome),168,2766.4,35
Vulnerable (Naive),168,62204.4,36
Safe (PyCryptodome),168,5130.2,36
Vulnerable (Naive),168,28262.6,37
Safe (PyCryptodome),168,6649.6,37
Vulnerable (Naive),168,38756.8,38
Safe (PyCryptodome),168,4475.4,38
Vulnerable (Naive),168,53148.8,39
Safe (PyCryptodome),168,4299.8,39
Vulnerable (Naive),168,40141.0,40
Safe (PyCryptodome),168,2856.0,40
Vulnerable (Naive),168,37824.4,41
Safe (PyCryptodome),168,5333.6,41
Vulnerable (Naive),168,59013.4,42
Safe (PyCryptodome),168,2376.0,42
Vulnerable (Naive),168,37550.2,43
Safe (PyCryptodome),168,2650.6,43
Vulnerable (Naive),168,44176.0,44
Safe (PyCryptodome),168,3252.4,44
Vulnerable (Naive),168,35656.4,45
Safe (PyCryptodome),168,5947.6,45
Vulnerable (Naive),168,88090.4,46
Safe (PyCryptodome),168,3016.4,46
Vulnerable (Naive),168,28827.4,47
Safe (PyCryptodome),168,4608.2,47
Vulnerable (Naive),168,57549.2,48
Safe (PyCryptodome),168,2381.0,48
Vulnerable (Naive),168,22668.8,49
Safe (PyCryptodome),168,2366.6,49
Vulnerable (Naive),169,50170.8,0
Safe (PyCryptodome),169,5827.6,0
Vulnerable (Naive),169,47990.8,1
Safe (PyCryptodome),169,4291.4,1
Vulnerable (Naive),169,48830.8,2
Safe (PyCryptodome),169,2284.0,2
Vulnerable (Naive),169,15096.2,3
Safe (PyCryptodome),169,2527.2,3
Vulnerable (Naive),169,47676.4,4
Safe (PyCryptodome),169,2330.6,4
Vulnerable (Naive),169,66989.0,5
Safe (PyCryptodome),169,2161.6,5
Vulnerable (Naive),169,38393.6,6
Safe (PyCryptodome),169,2382.0,6
Vulnerable (Naive),169,34389.4,7
Safe (PyCryptodome),169,2197.2,7
Vulnerable (Naive),169,79565.6,8
Safe (PyCryptodome),169,4445.2,8
Vulnerable (Naive),169,61648.6,9
Safe (PyCryptodome),169,3491.4,9
Vulnerable (Naive),169,33009.0,10
Safe (PyCryptodome),169,5378.6,10
Vulnerable (Naive),169,35770.0,11
Safe (PyCryptodome),169,3677.2,11
Vulnerable (Naive),169,41833.0,12
Safe (PyCryptodome),169,3212.0,12
Vulnerable (Naive),169,66233.6,13
Safe (PyCryptodome),169,6810.4,13
Vulnerable (Naive),169,76795.8,14
Safe (PyCryptodome),169,5518.6,14
Vulnerable (Naive),169,32591.4,15
Safe (PyCryptodome),169,2457.2,15
Vulnerable (Naive),169,31866.8,16
Safe (PyCryptodome),169,8697.6,16
Vulnerable (Naive),169,35713.4,17
Safe (PyCryptodome),169,3000.2,17
Vulnerable (Naive),169,37189.0,18
Safe (PyCryptodome),169,2434.2,18
Vulnerable (Naive),169,11961.6,19
Safe (PyCryptodome),169,2531.6,19
Vulnerable (Naive),169,40352.4,20
Safe (PyCryptodome),169,4119.6,20
Vulnerable (Naive),169,36345.4,21
Safe (PyCryptodome),169,2435.0,21
Vulnerable (Naive),169,15644.4,22
Safe (PyCryptodome),169,2486.0,22
Vulnerable (Naive),169,33416.6,23
Safe (PyCryptodome),169,6215.4,23
Vulnerable (Naive),169,23524.0,24
Safe (PyCryptodome),169,2349.0,24
Vulnerable (Naive),169,16970.4,25
Safe (PyCryptodome),169,5976.8,25
Vulnerable (Naive),169,56817.0,26
Safe (PyCryptodome),169,2373.8,26
Vulnerable (Naive),169,68356.2,27
Safe (PyCryptodome),169,2887.4,27
Vulnerable (Naive),169,66567.8,28
Safe (PyCryptodome),169,6150.2,28
Vulnerable (Naive),169,19169.6,29
Safe (PyCryptodome),169,2111.4,29
Vulnerable (Naive),169,54174.8,30
Safe (PyCryptodome),169,2405.0,30
Vulnerable (Naive),169,34026.4,31
Safe (PyCryptodome),169,4651.4,31
Vulnerable (Naive),169,30759.0,32
Safe (PyCryptodome),169,5539.4,32
Vulnerable (Naive),169,20006.2,33
Safe (PyCryptodome),169,2398.8,33
Vulnerable (Naive),169,112572.8,34
Safe (PyCryptodome),169,5382.4,34
Vulnerable (Naive),169,54913.6,35
Safe (PyCryptodome),169,5347.0,35
Vulnerable (Naive),169,78125.8,36
Safe (PyCryptodome),169,10825.4,36
Vulnerable (Naive),169,39671.8,37
Safe (PyCryptodome),169,4851.2,37
Vulnerable (Naive),169,54275.2,38
Safe (PyCryptodome),169,3568.8,38
Vulnerable (Naive),169,78716.8,39
Safe (PyCryptodome),169,2874.8,39
Vulnerable (Naive),169,25921.6,40
Safe (PyCryptodome),169,4160.8,40
Vulnerable (Naive),169,45700.4,41
Safe (PyCryptodome),169,2623.4,41
Vulnerable (Naive),169,44161.2,42
Safe (PyCryptodome),169,5490.4,42
Vulnerable (Naive),169,37955.4,43
Safe (PyCryptodome),169,4383.2,43
Vulnerable (Naive),169,63822.0,44
Safe (PyCryptodome),169,4893.8,44
Vulnerable (Naive),169,41239.2,45
Safe (PyCryptodome),169,2560.2,45
Vulnerable (Naive),169,37919.2,46
Safe (PyCryptodome),169,4359.4,46
Vulnerable (Naive),169,55846.2,47
Safe (PyCryptodome),169,2213.0,47
Vulnerable (Naive),169,29143.4,48
Safe (PyCryptodome),169,2903.8,48
Vulnerable (Naive),169,28901.6,49
Safe (PyCryptodome),169,3013.4,49
Vulnerable (Naive),170,43467.6,0
Safe (PyCryptodome),170,4166.0,0
Vulnerable (Naive),170,32189.2,1
Safe (PyCryptodome),170,2175.2,1
Vulnerable (Naive),170,43529.8,2
Safe (PyCryptodome),170,7643.0,2
Vulnerable (Naive),170,34249.2,3
Safe (PyCryptodome),170,3659.8,3
Vulnerable (Naive),170,35942.2,4
Safe (PyCryptodome),170,5494.4,4
Vulnerable (Naive),170,99734.0,5
Safe (PyCryptodome),170,3915.0,5
Vulnerable (Naive),170,46112.8,6
Safe (PyCryptodome),170,2742.8,6
Vulnerable (Naive),170,26271.0,7
Safe (PyCryptodome),170,2463.2,7
Vulnerable (Naive),170,18079.2,8
Safe (PyCryptodome),170,2531.0,8
Vulnerable (Naive),170,41589.4,9
Safe (PyCryptodome),170,10015.8,9
Vulnerable (Naive),170,28460.4,10
Safe (PyCryptodome),170,5719.4,10
Vulnerable (Naive),170,52532.4,11
Safe (PyCryptodome),170,2354.6,11
Vulnerable (Naive),170,28132.6,12
Safe (PyCryptodome),170,4192.4,12
Vulnerable (Naive),170,39740.0,13
Safe (PyCryptodome),170,4829.8,13
Vulnerable (Naive),170,64852.4,14
Safe (PyCryptodome),170,9583.4,14
Vulnerable (Naive),170,49778.8,15
Safe (PyCryptodome),170,2144.0,15
Vulnerable (Naive),170,11871.2,16
Safe (PyCryptodome),170,2518.8,16
Vulnerable (Naive),170,18842.0,17
Safe (PyCryptodome),170,2194.4,17
Vulnerable (Naive),170,54886.6,18
Safe (PyCryptodome),170,2202.2,18
Vulnerable (Naive),170,34442.4,19
Safe (PyCryptodome),170,2491.0,19
Vulnerable (Naive),170,38046.0,20
Safe (PyCryptodome),170,10629.8,20
Vulnerable (Naive),170,38386.8,21
Safe (PyCryptodome),170,4194.6,21
Vulnerable (Naive),170,67575.8,22
Safe (PyCryptodome),170,2457.6,22
Vulnerable (Naive),170,37805.4,23
Safe (PyCryptodome),170,3763.8,23
Vulnerable (Naive),170,50198.4,24
Safe (PyCryptodome),170,3730.4,24
Vulnerable (Naive),170,68651.0,25
Safe (PyCryptodome),170,3367.4,25
Vulnerable (Naive),170,40769.6,26
Safe (PyCryptodome),170,2243.6,26
Vulnerable (Naive),170,22929.8,27
Safe (PyCryptodome),170,2471.4,27
Vulnerable (Naive),170,51977.8,28
Safe (PyCryptodome),170,5057.8,28
Vulnerable (Naive),170,28802.8,29
Safe (PyCryptodome),170,3762.6,29
Vulnerable (Naive),170,56796.0,30
Safe (PyCryptodome),170,6623.0,30
Vulnerable (Naive),170,79026.8,31
Safe (PyCryptodome),170,5958.6,31
Vulnerable (Naive),170,33586.2,32
Safe (PyCryptodome),170,3618.2,32
Vulnerable (Naive),170,25905.6,33
Safe (PyCryptodome),170,2856.6,33
Vulnerable (Naive),170,28694.4,34
Safe (PyCryptodome),170,2663.8,34
Vulnerable (Naive),170,46210.2,35
Safe (PyCryptodome),170,5352.0,35
Vulnerable (Naive),170,36919.6,36
Safe (PyCryptodome),170,6900.4,36
Vulnerable (Naive),170,62614.2,37
Safe (PyCryptodome),170,2162.0,37
Vulnerable (Naive),170,43694.8,38
Safe (PyCryptodome),170,2303.0,38
Vulnerable (Naive),170,74559.0,39
Safe (PyCryptodome),170,5783.6,39
Vulnerable (Naive),170,57600.6,40
Safe (PyCryptodome),170,2994.0,40
Vulnerable (Naive),170,23868.2,41
Safe (PyCryptodome),170,6050.2,41
Vulnerable (Naive),170,62346.0,42
Safe (PyCryptodome),170,7017.4,42
Vulnerable (Naive),170,53836.0,43
Safe (PyCryptodome),170,4007.8,43
Vulnerable (Naive),170,62826.0,44
Safe (PyCryptodome),170,3113.0,44
Vulnerable (Naive),170,28854.0,45
Safe (PyCryptodome),170,2918.6,45
Vulnerable (Naive),170,31958.6,46
Safe (PyCryptodome),170,2823.2,46
Vulnerable (Naive),170,42584.8,47
Safe (PyCryptodome),170,3379.4,47
Vulnerable (Naive),170,38371.2,48
Safe (PyCryptodome),170,2225.4,48
Vulnerable (Naive),170,27413.8,49
Safe (PyCryptodome),170,2315.0,49
Vulnerable (Naive),171,28375.4,0
Safe (PyCryptodome),171,4374.0,0
Vulnerable (Naive),171,89440.4,1
Safe (PyCryptodome),171,2753.6,1
Vulnerable (Naive),171,26906.6,2
Safe (PyCryptodome),171,2818.0,2
Vulnerable (Naive),171,25954.6,3
Safe (PyCryptodome),171,5756.4,3
Vulnerable (Naive),171,38426.0,4
Safe (PyCryptodome),171,3783.8,4
Vulnerable (Naive),171,42467.4,5
Safe (PyCryptodome),171,2793.0,5
Vulnerable (Naive),171,87764.2,6
Safe (PyCryptodome),171,3090.2,6
Vulnerable (Naive),171,35147.0,7
Safe (PyCryptodome),171,2750.0,7
Vulnerable (Naive),171,42338.6,8
Safe (PyCryptodome),171,5222.4,8
Vulnerable (Naive),171,49577.6,9
Safe (PyCryptodome),171,2263.0,9
Vulnerable (Naive),171,24686.2,10
Safe (PyCryptodome),171,2517.6,10
Vulnerable (Naive),171,31491.0,11
Safe (PyCryptodome),171,2242.6,11
Vulnerable (Naive),171,30235.2,12
Safe (PyCryptodome),171,2997.4,12
Vulnerable (Naive),171,33963.2,13
Safe (PyCryptodome),171,4472.2,13
Vulnerable (Naive),171,29179.2,14
Safe (PyCryptodome),171,5580.4,14
Vulnerable (Naive),171,55146.8,15
Safe (PyCryptodome),171,3938.6,15
Vulnerable (Naive),171,53102.8,16
Safe (PyCryptodome),171,2556.4,16
Vulnerable (Naive),171,16425.4,17
Safe (PyCryptodome),171,2466.8,17
Vulnerable (Naive),171,48335.2,18
Safe (PyCryptodome),171,4616.8,18
Vulnerable (Naive),171,32383.6,19
Safe (PyCryptodome),171,5185.0,19
Vulnerable (Naive),171,59195.6,20
Safe (PyCryptodome),171,5976.2,20
Vulnerable (Naive),171,51123.4,21
Safe (PyCryptodome),171,2828.8,21
Vulnerable (Naive),171,19882.8,22
Safe (PyCryptodome),171,2500.2,22
Vulnerable (Naive),171,31742.4,23
Safe (PyCryptodome),171,4081.6,23
Vulnerable (Naive),171,29566.0,24
Safe (PyCryptodome),171,2525.8,24
Vulnerable (Naive),171,20264.6,25
Safe (PyCryptodome),171,2854.6,25
Vulnerable (Naive),171,32991.2,26
Safe (PyCryptodome),171,4886.6,26
Vulnerable (Naive),171,69293.6,27
Safe (PyCryptodome),171,2519.4,27
Vulnerable (Naive),171,76392.6,28
Safe (PyCryptodome),171,3565.4,28
Vulnerable (Naive),171,48760.8,29
Safe (PyCryptodome),171,3074.8,29
Vulnerable (Naive),171,72575.4,30
Safe (PyCryptodome),171,4797.2,30
Vulnerable (Naive),171,48389.8,31
Safe (PyCryptodome),171,3458.6,31
Vulnerable (Naive),171,34081.0,32
Safe (PyCryptodome),171,2773.8,32
Vulnerable (Naive),171,21731.0,33
Safe (PyCryptodome),171,6718.8,33
Vulnerable (Naive),171,36033.8,34
Safe (PyCryptodome),171,2451.4,34
Vulnerable (Naive),171,32077.6,35
Safe (PyCryptodome),171,4761.4,35
Vulnerable (Naive),171,75473.2,36
Safe (PyCryptodome),171,2695.8,36
Vulnerable (Naive),171,33706.0,37
Safe (PyCryptodome),171,3939.4,37
Vulnerable (Naive),171,35592.8,38
Safe (PyCryptodome),171,3669.6,38
Vulnerable (Naive),171,53416.8,39
Safe (PyCryptodome),171,2890.6,39
Vulnerable (Naive),171,35614.8,40
Safe (PyCryptodome),171,3681.6,40
Vulnerable (Naive),171,39208.0,41
Safe (PyCryptodome),171,7607.2,41
Vulnerable (Naive),171,29948.6,42
Safe (PyCryptodome),171,4180.4,42
Vulnerable (Naive),171,37942.6,43
Safe (PyCryptodome),171,5360.2,43
Vulnerable (Naive),171,55185.8,44
Safe (PyCryptodome),171,2979.6,44
Vulnerable (Naive),171,41861.4,45
Safe (PyCryptodome),171,3549.4,45
Vulnerable (Naive),171,24002.8,46
Safe (PyCryptodome),171,3736.2,46
Vulnerable (Naive),171,18987.0,47
Safe (PyCryptodome),171,4077.8,47
Vulnerable (Naive),171,43665.4,48
Safe (PyCryptodome),171,3279.8,48
Vulnerable (Naive),171,26078.0,49
Safe (PyCryptodome),171,7366.6,49
Vulnerable (Naive),172,57786.2,0
Safe (PyCryptodome),172,6712.2,0
Vulnerable (Naive),172,44774.2,1
Safe (PyCryptodome),172,2176.2,1
Vulnerable (Naive),172,15456.4,2
Safe (PyCryptodome),172,2211.8,2
Vulnerable (Naive),172,14856.6,3
Safe (PyCryptodome),172,2232.4,3
Vulnerable (Naive),172,51725.0,4
Safe (PyCryptodome),172,3705.6,4
Vulnerable (Naive),172,38654.6,5
Safe (PyCryptodome),172,3886.8,5
Vulnerable (Naive),172,24803.6,6
Safe (PyCryptodome),172,2205.2,6
Vulnerable (Naive),172,38870.4,7
Safe (PyCryptodome),172,3637.0,7
Vulnerable (Naive),172,32361.0,8
Safe (PyCryptodome),172,3592.4,8
Vulnerable (Naive),172,27030.0,9
Safe (PyCryptodome),172,2201.2,9
Vulnerable (Naive),172,19892.4,10
Safe (PyCryptodome),172,2569.2,10
Vulnerable (Naive),172,46903.0,11
Safe (PyCryptodome),172,3130.0,11
Vulnerable (Naive),172,40890.8,12
Safe (PyCryptodome),172,4227.6,12
Vulnerable (Naive),172,33991.4,13
